Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
0.853071	DL DCI Rxed	85	3	0	1	1	0	15	2
0.853929	HARQ FD Txed	85	3	0	1	1	0	12	2
0.854071	DL DCI Rxed	85	4	0	1	1	0	14	2
0.854929	HARQ FD Txed	85	4	0	1	1	0	11	2
0.855071	DL DCI Rxed	85	5	0	1	1	0	13	2
0.855929	HARQ FD Txed	85	5	0	1	1	0	15	2
0.856071	DL DCI Rxed	85	6	0	1	1	0	12	2
0.856929	HARQ FD Txed	85	6	0	1	1	0	14	2
0.857071	DL DCI Rxed	85	7	0	1	1	0	11	2
0.857929	HARQ FD Txed	85	7	0	1	1	0	13	2
0.858071	DL DCI Rxed	85	8	0	1	1	0	15	2
0.858929	HARQ FD Txed	85	8	0	1	1	0	12	2
0.859071	DL DCI Rxed	85	9	0	1	1	0	14	2
0.859929	HARQ FD Txed	85	9	0	1	1	0	11	2
0.860071	DL DCI Rxed	86	0	0	1	1	0	13	2
0.860929	HARQ FD Txed	86	0	0	1	1	0	15	2
0.861071	DL DCI Rxed	86	1	0	1	1	0	12	2
0.861929	HARQ FD Txed	86	1	0	1	1	0	14	2
0.862071	DL DCI Rxed	86	2	0	1	1	0	11	2
0.862929	HARQ FD Txed	86	2	0	1	1	0	13	2
0.863071	DL DCI Rxed	86	3	0	1	1	0	15	2
0.863929	HARQ FD Txed	86	3	0	1	1	0	12	2
0.864071	DL DCI Rxed	86	4	0	1	1	0	14	2
0.864929	HARQ FD Txed	86	4	0	1	1	0	11	2
0.865071	DL DCI Rxed	86	5	0	1	1	0	13	2
0.865929	HARQ FD Txed	86	5	0	1	1	0	15	2
0.866071	DL DCI Rxed	86	6	0	1	1	0	12	2
0.866929	HARQ FD Txed	86	6	0	1	1	0	14	2
0.867071	DL DCI Rxed	86	7	0	1	1	0	11	2
0.867929	HARQ FD Txed	86	7	0	1	1	0	13	2
0.868071	DL DCI Rxed	86	8	0	1	1	0	15	2
0.868929	HARQ FD Txed	86	8	0	1	1	0	12	2
0.869071	DL DCI Rxed	86	9	0	1	1	0	14	2
0.869929	HARQ FD Txed	86	9	0	1	1	0	11	2
0.870071	DL DCI Rxed	87	0	0	1	1	0	13	2
0.870929	HARQ FD Txed	87	0	0	1	1	0	15	2
0.871071	DL DCI Rxed	87	1	0	1	1	0	12	2
0.871929	HARQ FD Txed	87	1	0	1	1	0	14	2
0.872071	DL DCI Rxed	87	2	0	1	1	0	11	2
0.872929	HARQ FD Txed	87	2	0	1	1	0	13	2
0.873071	DL DCI Rxed	87	3	0	1	1	0	15	2
0.873929	HARQ FD Txed	87	3	0	1	1	0	12	2
0.874071	DL DCI Rxed	87	4	0	1	1	0	14	2
0.874929	HARQ FD Txed	87	4	0	1	1	0	11	2
0.875071	DL DCI Rxed	87	5	0	1	1	0	13	2
0.875929	HARQ FD Txed	87	5	0	1	1	0	15	2
0.876071	DL DCI Rxed	87	6	0	1	1	0	12	2
0.876929	HARQ FD Txed	87	6	0	1	1	0	14	2
0.877071	DL DCI Rxed	87	7	0	1	1	0	11	2
0.877929	HARQ FD Txed	87	7	0	1	1	0	13	2
0.878071	DL DCI Rxed	87	8	0	1	1	0	15	2
0.878929	HARQ FD Txed	87	8	0	1	1	0	12	2
0.879071	DL DCI Rxed	87	9	0	1	1	0	14	2
0.879929	HARQ FD Txed	87	9	0	1	1	0	11	2
0.880071	DL DCI Rxed	88	0	0	1	1	0	13	2
0.880929	HARQ FD Txed	88	0	0	1	1	0	15	2
0.881071	DL DCI Rxed	88	1	0	1	1	0	12	2
0.881929	HARQ FD Txed	88	1	0	1	1	0	14	2
0.882071	DL DCI Rxed	88	2	0	1	1	0	11	2
0.882929	HARQ FD Txed	88	2	0	1	1	0	13	2
0.883071	DL DCI Rxed	88	3	0	1	1	0	15	2
0.883929	HARQ FD Txed	88	3	0	1	1	0	12	2
0.884071	DL DCI Rxed	88	4	0	1	1	0	14	2
0.884929	HARQ FD Txed	88	4	0	1	1	0	11	2
0.885071	DL DCI Rxed	88	5	0	1	1	0	13	2
0.885929	HARQ FD Txed	88	5	0	1	1	0	15	2
0.886071	DL DCI Rxed	88	6	0	1	1	0	12	2
0.886929	HARQ FD Txed	88	6	0	1	1	0	14	2
0.887071	DL DCI Rxed	88	7	0	1	1	0	11	2
0.887929	HARQ FD Txed	88	7	0	1	1	0	13	2
0.888071	DL DCI Rxed	88	8	0	1	1	0	15	2
0.888929	HARQ FD Txed	88	8	0	1	1	0	12	2
0.889071	DL DCI Rxed	88	9	0	1	1	0	14	2
0.889929	HARQ FD Txed	88	9	0	1	1	0	11	2
0.890071	DL DCI Rxed	89	0	0	1	1	0	13	2
0.890929	HARQ FD Txed	89	0	0	1	1	0	15	2
0.891071	DL DCI Rxed	89	1	0	1	1	0	12	2
0.891929	HARQ FD Txed	89	1	0	1	1	0	14	2
0.892071	DL DCI Rxed	89	2	0	1	1	0	11	2
0.892929	HARQ FD Txed	89	2	0	1	1	0	13	2
0.893071	DL DCI Rxed	89	3	0	1	1	0	15	2
0.893929	HARQ FD Txed	89	3	0	1	1	0	12	2
0.894071	DL DCI Rxed	89	4	0	1	1	0	14	2
0.894929	HARQ FD Txed	89	4	0	1	1	0	11	2
0.895071	DL DCI Rxed	89	5	0	1	1	0	13	2
0.895929	HARQ FD Txed	89	5	0	1	1	0	15	2
0.896071	DL DCI Rxed	89	6	0	1	1	0	12	2
0.896929	HARQ FD Txed	89	6	0	1	1	0	14	2
0.897071	DL DCI Rxed	89	7	0	1	1	0	11	2
0.897929	HARQ FD Txed	89	7	0	1	1	0	13	2
0.898071	DL DCI Rxed	89	8	0	1	1	0	15	2
0.898929	HARQ FD Txed	89	8	0	1	1	0	12	2
0.899071	DL DCI Rxed	89	9	0	1	1	0	14	2
0.899929	HARQ FD Txed	89	9	0	1	1	0	11	2
0.900071	DL DCI Rxed	90	0	0	1	1	0	13	2
0.900929	HARQ FD Txed	90	0	0	1	1	0	15	2
0.901071	DL DCI Rxed	90	1	0	1	1	0	12	2
0.901929	HARQ FD Txed	90	1	0	1	1	0	14	2
0.902071	DL DCI Rxed	90	2	0	1	1	0	11	2
0.902929	HARQ FD Txed	90	2	0	1	1	0	13	2
0.903071	DL DCI Rxed	90	3	0	1	1	0	15	2
0.903929	HARQ FD Txed	90	3	0	1	1	0	12	2
0.904071	DL DCI Rxed	90	4	0	1	1	0	14	2
0.904929	HARQ FD Txed	90	4	0	1	1	0	11	2
0.905071	DL DCI Rxed	90	5	0	1	1	0	13	2
0.905929	HARQ FD Txed	90	5	0	1	1	0	15	2
0.906071	DL DCI Rxed	90	6	0	1	1	0	12	2
0.906929	HARQ FD Txed	90	6	0	1	1	0	14	2
0.907071	DL DCI Rxed	90	7	0	1	1	0	11	2
0.907929	HARQ FD Txed	90	7	0	1	1	0	13	2
0.908071	DL DCI Rxed	90	8	0	1	1	0	15	2
0.908929	HARQ FD Txed	90	8	0	1	1	0	12	2
0.909071	DL DCI Rxed	90	9	0	1	1	0	14	2
0.909929	HARQ FD Txed	90	9	0	1	1	0	11	2
0.910071	DL DCI Rxed	91	0	0	1	1	0	13	2
0.910929	HARQ FD Txed	91	0	0	1	1	0	15	2
0.911071	DL DCI Rxed	91	1	0	1	1	0	12	2
0.911929	HARQ FD Txed	91	1	0	1	1	0	14	2
0.912071	DL DCI Rxed	91	2	0	1	1	0	11	2
0.912929	HARQ FD Txed	91	2	0	1	1	0	13	2
0.913071	DL DCI Rxed	91	3	0	1	1	0	15	2
0.913929	HARQ FD Txed	91	3	0	1	1	0	12	2
0.914071	DL DCI Rxed	91	4	0	1	1	0	14	2
0.914929	HARQ FD Txed	91	4	0	1	1	0	11	2
0.915071	DL DCI Rxed	91	5	0	1	1	0	13	2
0.915929	HARQ FD Txed	91	5	0	1	1	0	15	2
0.916071	DL DCI Rxed	91	6	0	1	1	0	12	2
0.916929	HARQ FD Txed	91	6	0	1	1	0	14	2
0.917071	DL DCI Rxed	91	7	0	1	1	0	11	2
0.917929	HARQ FD Txed	91	7	0	1	1	0	13	2
0.918071	DL DCI Rxed	91	8	0	1	1	0	15	2
0.918929	HARQ FD Txed	91	8	0	1	1	0	12	2
0.919071	DL DCI Rxed	91	9	0	1	1	0	14	2
0.919929	HARQ FD Txed	91	9	0	1	1	0	11	2
0.920071	DL DCI Rxed	92	0	0	1	1	0	13	2
0.920929	HARQ FD Txed	92	0	0	1	1	0	15	2
0.921071	DL DCI Rxed	92	1	0	1	1	0	12	2
0.921929	HARQ FD Txed	92	1	0	1	1	0	14	2
0.922071	DL DCI Rxed	92	2	0	1	1	0	11	2
0.922929	HARQ FD Txed	92	2	0	1	1	0	13	2
0.923071	DL DCI Rxed	92	3	0	1	1	0	15	2
0.923929	HARQ FD Txed	92	3	0	1	1	0	12	2
0.924071	DL DCI Rxed	92	4	0	1	1	0	14	2
0.924929	HARQ FD Txed	92	4	0	1	1	0	11	2
0.925071	DL DCI Rxed	92	5	0	1	1	0	13	2
0.925929	HARQ FD Txed	92	5	0	1	1	0	15	2
0.926071	DL DCI Rxed	92	6	0	1	1	0	12	2
0.926929	HARQ FD Txed	92	6	0	1	1	0	14	2
0.927071	DL DCI Rxed	92	7	0	1	1	0	11	2
0.927929	HARQ FD Txed	92	7	0	1	1	0	13	2
0.928071	DL DCI Rxed	92	8	0	1	1	0	15	2
0.928929	HARQ FD Txed	92	8	0	1	1	0	12	2
0.929071	DL DCI Rxed	92	9	0	1	1	0	14	2
0.929929	HARQ FD Txed	92	9	0	1	1	0	11	2
0.930071	DL DCI Rxed	93	0	0	1	1	0	13	2
0.930929	HARQ FD Txed	93	0	0	1	1	0	15	2
0.931071	DL DCI Rxed	93	1	0	1	1	0	12	2
0.931929	HARQ FD Txed	93	1	0	1	1	0	14	2
0.932071	DL DCI Rxed	93	2	0	1	1	0	11	2
0.932929	HARQ FD Txed	93	2	0	1	1	0	13	2
0.933071	DL DCI Rxed	93	3	0	1	1	0	15	2
0.933929	HARQ FD Txed	93	3	0	1	1	0	12	2
0.934071	DL DCI Rxed	93	4	0	1	1	0	14	2
0.934929	HARQ FD Txed	93	4	0	1	1	0	11	2
0.935071	DL DCI Rxed	93	5	0	1	1	0	13	2
0.935929	HARQ FD Txed	93	5	0	1	1	0	15	2
0.936071	DL DCI Rxed	93	6	0	1	1	0	12	2
0.936929	HARQ FD Txed	93	6	0	1	1	0	14	2
0.937071	DL DCI Rxed	93	7	0	1	1	0	11	2
0.937929	HARQ FD Txed	93	7	0	1	1	0	13	2
0.938071	DL DCI Rxed	93	8	0	1	1	0	15	2
0.938929	HARQ FD Txed	93	8	0	1	1	0	12	2
0.939071	DL DCI Rxed	93	9	0	1	1	0	14	2
0.939929	HARQ FD Txed	93	9	0	1	1	0	11	2
0.940071	DL DCI Rxed	94	0	0	1	1	0	13	2
0.940929	HARQ FD Txed	94	0	0	1	1	0	15	2
0.941071	DL DCI Rxed	94	1	0	1	1	0	12	2
0.941929	HARQ FD Txed	94	1	0	1	1	0	14	2
0.942071	DL DCI Rxed	94	2	0	1	1	0	11	2
0.942929	HARQ FD Txed	94	2	0	1	1	0	13	2
0.943071	DL DCI Rxed	94	3	0	1	1	0	15	2
0.943929	HARQ FD Txed	94	3	0	1	1	0	12	2
0.944071	DL DCI Rxed	94	4	0	1	1	0	14	2
0.944929	HARQ FD Txed	94	4	0	1	1	0	11	2
0.945071	DL DCI Rxed	94	5	0	1	1	0	13	2
0.945929	HARQ FD Txed	94	5	0	1	1	0	15	2
0.946071	DL DCI Rxed	94	6	0	1	1	0	12	2
0.946929	HARQ FD Txed	94	6	0	1	1	0	14	2
0.947071	DL DCI Rxed	94	7	0	1	1	0	11	2
0.947929	HARQ FD Txed	94	7	0	1	1	0	13	2
0.948071	DL DCI Rxed	94	8	0	1	1	0	15	2
0.948929	HARQ FD Txed	94	8	0	1	1	0	12	2
0.949071	DL DCI Rxed	94	9	0	1	1	0	14	2
0.949929	HARQ FD Txed	94	9	0	1	1	0	11	2
0.950071	DL DCI Rxed	95	0	0	1	1	0	13	2
0.950929	HARQ FD Txed	95	0	0	1	1	0	15	2
0.951071	DL DCI Rxed	95	1	0	1	1	0	12	2
0.951929	HARQ FD Txed	95	1	0	1	1	0	14	2
0.952071	DL DCI Rxed	95	2	0	1	1	0	11	2
0.952929	HARQ FD Txed	95	2	0	1	1	0	13	2
0.953071	DL DCI Rxed	95	3	0	1	1	0	15	2
0.953929	HARQ FD Txed	95	3	0	1	1	0	12	2
0.954071	DL DCI Rxed	95	4	0	1	1	0	14	2
0.954929	HARQ FD Txed	95	4	0	1	1	0	11	2
0.955071	DL DCI Rxed	95	5	0	1	1	0	13	2
0.955929	HARQ FD Txed	95	5	0	1	1	0	15	2
0.956071	DL DCI Rxed	95	6	0	1	1	0	12	2
0.956929	HARQ FD Txed	95	6	0	1	1	0	14	2
0.957071	DL DCI Rxed	95	7	0	1	1	0	11	2
0.957929	HARQ FD Txed	95	7	0	1	1	0	13	2
0.958071	DL DCI Rxed	95	8	0	1	1	0	15	2
0.958929	HARQ FD Txed	95	8	0	1	1	0	12	2
0.959071	DL DCI Rxed	95	9	0	1	1	0	14	2
0.959929	HARQ FD Txed	95	9	0	1	1	0	11	2
0.960071	DL DCI Rxed	96	0	0	1	1	0	13	2
0.960929	HARQ FD Txed	96	0	0	1	1	0	15	2
0.961071	DL DCI Rxed	96	1	0	1	1	0	12	2
0.961929	HARQ FD Txed	96	1	0	1	1	0	14	2
0.962071	DL DCI Rxed	96	2	0	1	1	0	11	2
0.962929	HARQ FD Txed	96	2	0	1	1	0	13	2
0.963071	DL DCI Rxed	96	3	0	1	1	0	15	2
0.963929	HARQ FD Txed	96	3	0	1	1	0	12	2
0.964071	DL DCI Rxed	96	4	0	1	1	0	14	2
0.964929	HARQ FD Txed	96	4	0	1	1	0	11	2
0.965071	DL DCI Rxed	96	5	0	1	1	0	13	2
0.965929	HARQ FD Txed	96	5	0	1	1	0	15	2
0.966071	DL DCI Rxed	96	6	0	1	1	0	12	2
0.966929	HARQ FD Txed	96	6	0	1	1	0	14	2
0.967071	DL DCI Rxed	96	7	0	1	1	0	11	2
0.967929	HARQ FD Txed	96	7	0	1	1	0	13	2
0.968071	DL DCI Rxed	96	8	0	1	1	0	15	2
0.968929	HARQ FD Txed	96	8	0	1	1	0	12	2
0.969071	DL DCI Rxed	96	9	0	1	1	0	14	2
0.969929	HARQ FD Txed	96	9	0	1	1	0	11	2
0.970071	DL DCI Rxed	97	0	0	1	1	0	13	2
0.970929	HARQ FD Txed	97	0	0	1	1	0	15	2
0.971071	DL DCI Rxed	97	1	0	1	1	0	12	2
0.971929	HARQ FD Txed	97	1	0	1	1	0	14	2
0.972071	DL DCI Rxed	97	2	0	1	1	0	11	2
0.972929	HARQ FD Txed	97	2	0	1	1	0	13	2
0.973071	DL DCI Rxed	97	3	0	1	1	0	15	2
0.973929	HARQ FD Txed	97	3	0	1	1	0	12	2
0.974071	DL DCI Rxed	97	4	0	1	1	0	14	2
0.974929	HARQ FD Txed	97	4	0	1	1	0	11	2
0.975071	DL DCI Rxed	97	5	0	1	1	0	13	2
0.975929	HARQ FD Txed	97	5	0	1	1	0	15	2
0.976071	DL DCI Rxed	97	6	0	1	1	0	12	2
0.976929	HARQ FD Txed	97	6	0	1	1	0	14	2
0.977071	DL DCI Rxed	97	7	0	1	1	0	11	2
0.977929	HARQ FD Txed	97	7	0	1	1	0	13	2
0.978071	DL DCI Rxed	97	8	0	1	1	0	15	2
0.978929	HARQ FD Txed	97	8	0	1	1	0	12	2
0.979071	DL DCI Rxed	97	9	0	1	1	0	14	2
0.979929	HARQ FD Txed	97	9	0	1	1	0	11	2
0.980071	DL DCI Rxed	98	0	0	1	1	0	13	2
0.980929	HARQ FD Txed	98	0	0	1	1	0	15	2
0.981071	DL DCI Rxed	98	1	0	1	1	0	12	2
0.981929	HARQ FD Txed	98	1	0	1	1	0	14	2
0.982071	DL DCI Rxed	98	2	0	1	1	0	11	2
0.982929	HARQ FD Txed	98	2	0	1	1	0	13	2
0.983071	DL DCI Rxed	98	3	0	1	1	0	15	2
0.983929	HARQ FD Txed	98	3	0	1	1	0	12	2
0.984071	DL DCI Rxed	98	4	0	1	1	0	14	2
0.984929	HARQ FD Txed	98	4	0	1	1	0	11	2
0.985071	DL DCI Rxed	98	5	0	1	1	0	13	2
0.985929	HARQ FD Txed	98	5	0	1	1	0	15	2
0.986071	DL DCI Rxed	98	6	0	1	1	0	12	2
0.986929	HARQ FD Txed	98	6	0	1	1	0	14	2
0.987071	DL DCI Rxed	98	7	0	1	1	0	11	2
0.987929	HARQ FD Txed	98	7	0	1	1	0	13	2
0.988071	DL DCI Rxed	98	8	0	1	1	0	15	2
0.988929	HARQ FD Txed	98	8	0	1	1	0	12	2
0.989071	DL DCI Rxed	98	9	0	1	1	0	14	2
0.989929	HARQ FD Txed	98	9	0	1	1	0	11	2
0.990071	DL DCI Rxed	99	0	0	1	1	0	13	2
0.990929	HARQ FD Txed	99	0	0	1	1	0	15	2
0.991071	DL DCI Rxed	99	1	0	1	1	0	12	2
0.991929	HARQ FD Txed	99	1	0	1	1	0	14	2
0.992071	DL DCI Rxed	99	2	0	1	1	0	11	2
0.992929	HARQ FD Txed	99	2	0	1	1	0	13	2
0.993071	DL DCI Rxed	99	3	0	1	1	0	15	2
0.993929	HARQ FD Txed	99	3	0	1	1	0	12	2
0.994071	DL DCI Rxed	99	4	0	1	1	0	14	2
0.994929	HARQ FD Txed	99	4	0	1	1	0	11	2
0.995071	DL DCI Rxed	99	5	0	1	1	0	13	2
0.995929	HARQ FD Txed	99	5	0	1	1	0	15	2
0.996071	DL DCI Rxed	99	6	0	1	1	0	12	2
0.996929	HARQ FD Txed	99	6	0	1	1	0	14	2
0.997071	DL DCI Rxed	99	7	0	1	1	0	11	2
0.997929	HARQ FD Txed	99	7	0	1	1	0	13	2
0.998071	DL DCI Rxed	99	8	0	1	1	0	15	2
0.998929	HARQ FD Txed	99	8	0	1	1	0	12	2
0.999071	DL DCI Rxed	99	9	0	1	1	0	14	2
0.999929	HARQ FD Txed	99	9	0	1	1	0	11	2
